Input_file_name,runtime_to_process
sentence_911.txt,28.397934675216675
sentence_1009.txt,21.580389499664307
sentence_1282.txt,27.79485058784485
sentence_1318.txt,22.308756828308105
sentence_990.txt,13.56131386756897
sentence_426.txt,25.33382487297058
sentence_865.txt,16.24439525604248
sentence_250.txt,18.000027656555176
sentence_698.txt,19.952860832214355
sentence_1365.txt,22.557048082351685
sentence_959.txt,7.0186378955841064
sentence_632.txt,25.84588932991028
sentence_116.txt,23.946613788604736
sentence_308.txt,25.293701648712158
sentence_1146.txt,16.775642156600952
sentence_1127.txt,32.89230990409851
sentence_1505.txt,18.314153909683228
sentence_283.txt,26.898444175720215
sentence_1083.txt,21.064379930496216
sentence_1797.txt,19.578076362609863
sentence_1078.txt,27.719422578811646
sentence_1649.txt,26.549238920211792
sentence_496.txt,17.733147621154785
sentence_57.txt,18.701743841171265
sentence_877.txt,21.558555603027344
sentence_1734.txt,27.61052894592285
sentence_1605.txt,28.183311223983765
sentence_243.txt,28.291582584381104
sentence_1268.txt,7.400026082992554
sentence_1577.txt,20.590826511383057
sentence_1692.txt,8.8858163356781
sentence_1516.txt,18.466752767562866
sentence_480.txt,18.8546404838562
sentence_359.txt,9.100415229797363
sentence_343.txt,20.915324211120605
sentence_1047.txt,12.753212928771973
sentence_371.txt,8.603513240814209
sentence_711.txt,25.29446244239807
sentence_1771.txt,20.41896152496338
sentence_1777.txt,27.85028600692749
sentence_1358.txt,5.167814254760742
sentence_329.txt,26.054708003997803
sentence_407.txt,8.841938018798828
sentence_265.txt,22.392667055130005
sentence_1149.txt,14.189270496368408
sentence_98.txt,27.570967435836792
sentence_421.txt,34.273666858673096
sentence_709.txt,9.752586364746094
sentence_1669.txt,7.836945056915283
sentence_1687.txt,4.676553010940552
sentence_1021.txt,29.557600736618042
sentence_15.txt,26.326176643371582
sentence_1436.txt,15.530714273452759
sentence_915.txt,11.269293308258057
sentence_457.txt,27.485175848007202
sentence_529.txt,16.654934883117676
sentence_313.txt,30.78997826576233
sentence_1007.txt,35.583369731903076
sentence_922.txt,31.382851362228394
sentence_1779.txt,31.98446249961853
sentence_590.txt,17.738952159881592
sentence_1345.txt,22.427913665771484
sentence_1521.txt,22.28415083885193
sentence_1046.txt,23.91006875038147
sentence_1610.txt,29.61138081550598
sentence_636.txt,21.577421188354492
sentence_1391.txt,23.800626039505005
sentence_648.txt,39.697789669036865
sentence_1542.txt,46.80605936050415
sentence_514.txt,21.076468229293823
sentence_859.txt,20.76689100265503
sentence_275.txt,11.996504545211792
sentence_8.txt,21.260119915008545
sentence_1628.txt,10.70473575592041
sentence_234.txt,7.108924627304077
sentence_1617.txt,23.93641233444214
sentence_1768.txt,13.700883865356445
sentence_459.txt,19.794698476791382
sentence_1097.txt,11.994616985321045
sentence_1098.txt,15.644144296646118
sentence_762.txt,32.74652695655823
sentence_808.txt,24.58449959754944
sentence_450.txt,32.01194095611572
sentence_1755.txt,17.3756103515625
sentence_948.txt,18.82602286338806
sentence_1514.txt,12.999316215515137
sentence_1699.txt,20.081018924713135
sentence_531.txt,12.342881679534912
sentence_1.txt,29.768633604049683
sentence_803.txt,27.453592538833618
sentence_812.txt,18.217374563217163
sentence_647.txt,29.283585786819458
sentence_1478.txt,28.369523763656616
sentence_1602.txt,13.069084882736206
sentence_277.txt,8.703864097595215
sentence_263.txt,29.206982135772705
sentence_1176.txt,30.83399987220764
sentence_1722.txt,16.547986030578613
sentence_1467.txt,27.415953397750854
sentence_482.txt,24.198758363723755
sentence_188.txt,6.9462409019470215
sentence_1435.txt,6.179171085357666
sentence_726.txt,23.21908402442932
sentence_213.txt,14.034891605377197
sentence_1549.txt,20.924882411956787
sentence_1501.txt,20.337361097335815
sentence_559.txt,10.55616021156311
sentence_563.txt,24.40902018547058
sentence_552.txt,2.600956678390503
sentence_1407.txt,7.353424549102783
sentence_448.txt,30.360665559768677
sentence_1161.txt,5.402991771697998
sentence_333.txt,21.78162693977356
sentence_291.txt,30.952232837677002
sentence_569.txt,22.694679260253906
sentence_1142.txt,6.101909875869751
sentence_1638.txt,21.810091972351074
sentence_99.txt,25.135709762573242
sentence_594.txt,20.51782464981079
sentence_599.txt,20.56315040588379
sentence_1740.txt,18.814164400100708
sentence_1201.txt,34.039621114730835
sentence_1788.txt,29.778239488601685
sentence_1445.txt,25.689664363861084
sentence_896.txt,14.847756624221802
sentence_821.txt,33.70266008377075
sentence_1579.txt,16.08452534675598
sentence_565.txt,24.062134504318237
sentence_267.txt,8.07431411743164
sentence_738.txt,9.27107572555542
sentence_846.txt,27.189905405044556
sentence_845.txt,19.07022261619568
sentence_908.txt,33.13222813606262
sentence_1066.txt,25.92429780960083
sentence_534.txt,19.0363872051239
sentence_1040.txt,23.42037296295166
sentence_174.txt,28.185184955596924
sentence_1314.txt,22.635592460632324
sentence_1316.txt,25.271272659301758
sentence_791.txt,11.36580491065979
sentence_678.txt,6.965985059738159
sentence_1634.txt,29.412643909454346
sentence_780.txt,5.225774049758911
sentence_1224.txt,19.592390775680542
sentence_392.txt,18.86519455909729
sentence_1614.txt,13.902830600738525
sentence_690.txt,12.875584602355957
sentence_1370.txt,18.054525136947632
sentence_1691.txt,12.80979323387146
sentence_1280.txt,29.117690324783325
sentence_1110.txt,21.579116821289062
sentence_1477.txt,18.542057275772095
sentence_298.txt,13.59316611289978
sentence_228.txt,27.157718896865845
sentence_1494.txt,29.297016143798828
sentence_59.txt,9.488647222518921
sentence_1455.txt,23.880553722381592
sentence_1657.txt,23.794788122177124
sentence_1375.txt,16.890493392944336
sentence_1258.txt,12.316827535629272
sentence_615.txt,23.20339274406433
sentence_733.txt,18.430229663848877
sentence_973.txt,24.325759172439575
sentence_66.txt,30.866173028945923
sentence_4.txt,21.197409868240356
sentence_1094.txt,27.438616037368774
sentence_756.txt,20.354624032974243
sentence_1529.txt,32.870702028274536
sentence_1336.txt,28.819116353988647
sentence_882.txt,22.37909984588623
sentence_1312.txt,14.374798774719238
sentence_110.txt,15.81274151802063
sentence_276.txt,13.128575086593628
sentence_190.txt,14.606759548187256
sentence_253.txt,24.46907114982605
sentence_903.txt,28.170791387557983
sentence_113.txt,9.762131214141846
sentence_602.txt,8.543292760848999
sentence_1674.txt,25.071337938308716
sentence_1367.txt,17.733498334884644
sentence_523.txt,8.452668190002441
sentence_1278.txt,12.875283479690552
sentence_661.txt,25.36409568786621
sentence_1252.txt,8.66753101348877
sentence_1015.txt,23.92706274986267
sentence_485.txt,20.88303232192993
sentence_1546.txt,21.28072690963745
sentence_1655.txt,27.598884105682373
sentence_1572.txt,16.33949613571167
sentence_597.txt,45.492844104766846
sentence_402.txt,18.400269508361816
sentence_1685.txt,27.82074809074402
sentence_1497.txt,41.78992962837219
sentence_947.txt,12.156242609024048
sentence_1817.txt,15.032553911209106
sentence_351.txt,20.998234748840332
sentence_607.txt,27.03433346748352
sentence_941.txt,11.891473770141602
sentence_494.txt,17.53928542137146
sentence_768.txt,11.346112251281738
sentence_1533.txt,23.69133734703064
sentence_1729.txt,19.493832111358643
sentence_1423.txt,19.640602827072144
sentence_1589.txt,10.612025260925293
sentence_294.txt,11.799684524536133
sentence_1556.txt,42.89444541931152
sentence_1012.txt,19.96525502204895
sentence_1300.txt,19.996278524398804
sentence_1069.txt,19.203277349472046
sentence_666.txt,14.285918712615967
sentence_80.txt,18.60551381111145
sentence_245.txt,31.175809144973755
sentence_1583.txt,33.28038477897644
sentence_490.txt,18.17231583595276
sentence_1059.txt,4.915444612503052
sentence_1789.txt,49.972569942474365
sentence_479.txt,12.724274635314941
sentence_180.txt,18.709826469421387
sentence_719.txt,5.388487815856934
sentence_251.txt,19.27890634536743
sentence_994.txt,21.463338613510132
sentence_781.txt,7.352728366851807
sentence_1296.txt,31.36233425140381
sentence_391.txt,5.361741304397583
sentence_1255.txt,3.9318556785583496
sentence_412.txt,34.51126766204834
sentence_579.txt,32.08460545539856
sentence_1208.txt,15.446630954742432
sentence_1651.txt,6.373215913772583
sentence_976.txt,19.28126883506775
sentence_1120.txt,35.22333645820618
sentence_299.txt,22.62519335746765
sentence_985.txt,11.892747163772583
sentence_300.txt,32.47570872306824
sentence_491.txt,3.662249803543091
sentence_29.txt,21.269840955734253
sentence_232.txt,28.5888569355011
sentence_1173.txt,17.3241126537323
sentence_712.txt,12.653669834136963
sentence_1182.txt,10.730254888534546
sentence_1383.txt,50.843626976013184
sentence_87.txt,16.351191520690918
sentence_717.txt,28.94857692718506
sentence_1024.txt,5.850581645965576
sentence_775.txt,39.792590618133545
sentence_206.txt,16.513819694519043
sentence_47.txt,4.655202865600586
sentence_981.txt,10.728400707244873
sentence_1103.txt,33.18771767616272
sentence_1671.txt,13.628454446792603
sentence_1068.txt,11.475764513015747
sentence_833.txt,25.74945592880249
sentence_1538.txt,14.828197479248047
sentence_1299.txt,27.231175661087036
sentence_460.txt,29.572810173034668
sentence_892.txt,24.259562730789185
sentence_1627.txt,17.515231132507324
sentence_1733.txt,12.846471309661865
sentence_1675.txt,25.541245937347412
sentence_674.txt,9.358141422271729
sentence_1571.txt,24.71622133255005
sentence_536.txt,27.29865336418152
sentence_1123.txt,25.263309478759766
sentence_501.txt,16.511847257614136
sentence_619.txt,9.122180938720703
sentence_1256.txt,0.5423672199249268
sentence_1470.txt,24.816026210784912
sentence_1767.txt,23.45232343673706
sentence_1766.txt,23.805557250976562
sentence_94.txt,13.770751237869263
sentence_1805.txt,8.15851616859436
sentence_778.txt,10.373683452606201
sentence_1752.txt,13.728245258331299
sentence_1601.txt,17.501649856567383
sentence_1238.txt,14.047698974609375
sentence_1782.txt,13.494481801986694
sentence_1063.txt,25.951812744140625
sentence_1341.txt,10.913051128387451
sentence_1508.txt,15.255388498306274
sentence_1211.txt,15.509774208068848
sentence_1562.txt,22.276325702667236
sentence_408.txt,36.7468421459198
sentence_89.txt,23.975421905517578
sentence_879.txt,40.40087056159973
sentence_548.txt,20.891551733016968
sentence_318.txt,11.109182357788086
sentence_1611.txt,23.174113750457764
sentence_1163.txt,18.95038604736328
sentence_1333.txt,23.152793407440186
sentence_101.txt,22.533387184143066
sentence_1195.txt,16.98930048942566
sentence_680.txt,20.116723775863647
sentence_1217.txt,23.01639223098755
sentence_398.txt,20.96248960494995
sentence_390.txt,19.0223548412323
sentence_1743.txt,21.971136331558228
sentence_581.txt,16.88020157814026
sentence_1449.txt,19.20263957977295
sentence_1726.txt,20.68394660949707
sentence_1349.txt,3.4821465015411377
sentence_1667.txt,3.701262950897217
sentence_1305.txt,6.164151430130005
sentence_1111.txt,11.527915000915527
sentence_52.txt,24.340888500213623
sentence_673.txt,4.445407390594482
sentence_1525.txt,24.506001949310303
sentence_1565.txt,15.687189102172852
sentence_820.txt,26.004353761672974
sentence_325.txt,11.783910989761353
sentence_342.txt,3.973999500274658
sentence_1107.txt,10.850362777709961
sentence_1531.txt,26.454365253448486
sentence_154.txt,21.951355457305908
sentence_617.txt,36.99305844306946
sentence_966.txt,24.54336380958557
sentence_728.txt,21.68993854522705
sentence_170.txt,28.78313636779785
sentence_713.txt,21.478275299072266
sentence_742.txt,24.098374128341675
sentence_886.txt,29.541730880737305
sentence_44.txt,25.25858187675476
sentence_1547.txt,19.972675800323486
sentence_506.txt,20.735867738723755
sentence_854.txt,27.341195344924927
sentence_303.txt,18.722206354141235
sentence_978.txt,47.6346480846405
sentence_312.txt,15.514384746551514
sentence_1539.txt,27.568241596221924
sentence_1084.txt,19.30991768836975
sentence_874.txt,10.600859642028809
sentence_814.txt,6.159076929092407
sentence_417.txt,30.277180671691895
sentence_346.txt,8.433612823486328
sentence_740.txt,34.57688546180725
sentence_839.txt,50.326388120651245
sentence_1329.txt,41.72772145271301
sentence_1124.txt,2.255810260772705
sentence_1129.txt,44.2545382976532
sentence_1540.txt,25.42534637451172
sentence_916.txt,16.565372228622437
sentence_102.txt,21.281717777252197
sentence_1544.txt,45.86102533340454
sentence_1757.txt,42.52043318748474
sentence_177.txt,28.879964351654053
sentence_897.txt,20.888850688934326
sentence_1749.txt,13.340261697769165
sentence_147.txt,6.570940256118774
sentence_612.txt,13.328305006027222
sentence_196.txt,11.896986246109009
sentence_258.txt,45.99369192123413
sentence_1104.txt,21.739802598953247
sentence_71.txt,22.9436137676239
sentence_1791.txt,20.413001775741577
sentence_1576.txt,19.975549459457397
sentence_588.txt,15.220677614212036
sentence_867.txt,37.97856259346008
sentence_767.txt,22.268630266189575
sentence_743.txt,8.74511981010437
sentence_899.txt,21.621002435684204
sentence_486.txt,28.91024875640869
sentence_623.txt,10.887089967727661
sentence_447.txt,7.543882369995117
sentence_1486.txt,17.235778331756592
sentence_625.txt,14.141665935516357
sentence_835.txt,2.475494861602783
sentence_1763.txt,6.6495201587677
sentence_1807.txt,27.995483875274658
sentence_1377.txt,10.46855640411377
sentence_306.txt,9.777806997299194
sentence_1644.txt,17.67273259162903
sentence_1550.txt,32.74876642227173
sentence_1802.txt,21.9080753326416
sentence_1745.txt,7.361930847167969
sentence_1548.txt,9.814703941345215
sentence_823.txt,21.787596464157104
sentence_1434.txt,8.561748504638672
sentence_1264.txt,40.59917736053467
sentence_414.txt,6.362146854400635
sentence_584.txt,14.425654172897339
sentence_128.txt,16.6447594165802
sentence_1616.txt,39.015538692474365
sentence_645.txt,21.980480670928955
sentence_1664.txt,29.066439390182495
sentence_32.txt,7.427228927612305
sentence_1770.txt,15.555321455001831
sentence_606.txt,29.36950159072876
sentence_1132.txt,17.02318263053894
sentence_689.txt,9.144285440444946
